Name Equatorial Polar Luminosity
RS3793 234.82 77.87 1.174e-11
RS3794 235.10 77.74 2.354e-11
RS3795 235.03 77.97 1.437e-11
RS3796 234.92 77.88 3.547e-11
RS3797 234.98 77.88 3.172e-11
RS3798 235.16 77.93 2.745e-11
RS3799 235.18 77.92 1.129e-11
RS3800 235.03 77.79 3.235e-11
RS3801 141.81 75.95 4.026e-11
RS3802 286.35 124.11 1.129e-11
RS3803 286.30 124.12 6.462e-11
RS3804 52.76 5.79 5.425e-09
RS3805 56.66 6.77 7.198e-11
RS3806 48.10 6.31 7.911e-10
RS3807 58.35 6.73 7.395e-11
RS3808 44.78 5.12 1.684e-10
RS3809 53.74 6.21 1.876e-11
RS3810 47.76 4.65 1.579e-11
RS3811 54.69 5.39 2.854e-10
RS3812 50.72 6.43 8.992e-11
RS3813 49.27 6.65 5.453e-11
RS3814 51.83 6.31 1.038e-09
RS3815 52.06 6.02 6.120e-11
RS3816 54.65 4.54 1.213e-11
RS3817 53.21 6.70 4.045e-11
RS3818 56.25 6.43 4.498e-11
RS3819 49.49 6.15 1.231e-09
RS3820 63.16 6.11 1.990e-11
RS3821 42.40 5.85 2.242e-11
RS3822 63.45 5.87 4.434e-11
RS3823 49.54 4.93 8.899e-11
RS3824 52.90 6.48 7.289e-11
RS3825 63.45 6.02 2.473e-11
RS3826 61.53 5.72 3.767e-10
RS3827 60.38 5.82 6.926e-11
RS3828 58.59 6.14 3.471e-11
RS3829 58.80 5.30 1.118e-11
RS3830 59.12 6.17 6.563e-11
RS3831 45.46 5.87 3.406e-11
RS3832 50.53 5.95 7.461e-12
RS3833 57.28 4.58 3.293e-11
RS3834 50.73 6.44 4.282e-11
RS3835 51.63 5.60 1.843e-11
RS3836 53.21 5.68 1.861e-09
RS3837 59.40 5.93 2.064e-11
RS3838 43.28 5.08 3.203e-11
RS3839 48.44 5.87 3.855e-11
RS3840 48.29 6.39 3.721e-11
RS3841 56.74 6.14 5.099e-11
RS3842 49.96 6.38 1.103e-09
RS3843 48.02 6.00 3.808e-11
RS3844 48.12 5.30 4.047e-11
RS3845 54.76 5.77 5.508e-10
RS3846 43.23 5.87 3.686e-11
RS3847 61.85 5.35 6.008e-11
RS3848 43.23 5.15 3.220e-11
RS3849 42.97 5.54 5.021e-11
RS3850 50.52 5.38 3.266e-10
RS3851 57.55 6.81 5.572e-11
RS3852 48.06 5.76 9.180e-12
RS3853 62.65 4.78 1.169e-11
RS3854 58.90 5.69 6.246e-11
RS3855 54.36 6.51 5.108e-10
RS3856 143.75 97.32 2.505e-07
RS3857 140.17 97.77 4.649e-10
RS3858 145.75 95.78 2.665e-09
RS3859 144.78 95.68 1.202e-09
RS3860 143.33 100.08 5.189e-09
RS3861 144.13 93.61 5.603e-10
RS3862 143.14 101.18 1.056e-09
RS3863 139.86 98.36 6.938e-10
RS3864 143.68 96.61 2.385e-09
RS3865 144.26 97.52 9.164e-10
RS3866 146.77 95.16 1.571e-09
RS3867 147.37 97.67 9.545e-10
RS3868 142.66 98.71 1.150e-09
RS3869 146.37 98.51 6.778e-09
RS3870 145.48 94.89 2.641e-09
RS3871 142.97 100.65 7.046e-09
RS3872 141.35 98.02 2.024e-09
RS3873 144.72 95.06 1.676e-08
RS3874 142.82 97.31 1.407e-09
RS3875 145.17 98.76 2.472e-08
RS3876 141.60 98.59 1.404e-09
RS3877 145.26 99.12 9.789e-10
RS3878 145.33 97.85 7.405e-10
RS3879 88.99 138.97 9.155e-11
RS3880 75.80 93.58 1.336e-08
RS3881 75.99 93.16 5.838e-11
RS3882 75.38 93.64 1.223e-10
RS3883 75.59 93.40 8.349e-11
RS3884 76.03 93.71 6.059e-11
RS3885 75.52 93.17 1.915e-10
RS3886 75.85 93.63 4.329e-11
RS3887 75.84 93.23 1.325e-10
RS3888 75.51 93.25 6.482e-11
RS3889 119.64 139.87 1.294e-10
RS3890 119.08 139.60 2.925e-10
RS3891 118.88 139.88 1.024e-10
RS3892 118.97 139.91 4.190e-10
RS3893 87.55 76.45 9.728e-10
RS3894 87.39 76.43 4.626e-12
RS3895 87.50 76.56 2.917e-12
RS3896 87.55 76.35 2.033e-11
RS3897 87.49 76.42 8.300e-12
RS3898 87.62 76.40 7.606e-12
RS3899 87.62 76.50 1.197e-11
RS3900 87.57 76.50 1.694e-11
RS3901 277.97 103.71 1.039e-10
RS3902 95.11 105.67 1.827e-09
RS3903 95.11 105.54 4.881e-12
RS3904 94.97 105.56 8.031e-12
RS3905 95.38 105.66 2.518e-11
RS3906 94.85 105.65 7.528e-12
RS3907 95.27 105.61 1.769e-11
RS3908 95.11 105.88 1.072e-11
RS3909 94.93 105.57 4.454e-12
RS3910 95.10 105.56 4.683e-12
RS3911 94.99 105.60 4.429e-10
RS3912 95.07 105.64 1.952e-11
RS3913 95.08 105.78 3.058e-12
RS3914 95.28 105.59 1.368e-11
RS3915 95.05 105.65 9.288e-11
RS3916 95.26 105.64 9.897e-12
RS3917 94.97 105.85 1.420e-11
RS3918 183.58 102.35 2.792e-09
RS3919 87.14 39.58 9.211e-08
RS3920 86.80 40.73 1.679e-10
RS3921 88.37 38.98 8.396e-10
RS3922 87.68 40.11 2.914e-10
RS3923 88.45 40.02 3.077e-10
RS3924 87.19 39.06 8.109e-10
RS3925 88.59 39.14 4.962e-10
RS3926 87.53 40.23 9.395e-10
RS3927 86.38 39.69 5.144e-10
RS3928 87.39 39.99 1.014e-09
RS3929 148.09 29.22 2.323e-11
RS3930 234.33 88.56 1.912e-11
RS3931 173.14 83.79 4.189e-10
RS3932 173.17 84.22 8.556e-10
RS3933 173.07 83.42 1.386e-09
RS3934 173.14 83.28 6.879e-09
RS3935 333.36 13.91 1.517e-11
RS3936 143.89 58.61 2.404e-09
RS3937 142.82 57.79 1.493e-09
RS3938 143.73 57.92 3.020e-09
RS3939 144.59 58.84 3.548e-09
RS3940 97.65 168.75 3.041e-08
RS3941 96.66 169.08 3.023e-10
RS3942 99.64 168.37 2.606e-10
RS3943 94.64 168.26 3.010e-10
RS3944 94.82 169.48 8.712e-11
RS3945 100.94 168.59 4.452e-10
RS3946 92.20 168.66 1.203e-10
RS3947 94.98 169.37 1.554e-10
RS3948 94.08 169.02 2.416e-10
RS3949 100.33 168.10 4.138e-10
RS3950 94.17 168.27 4.145e-10
RS3951 101.54 168.15 4.254e-10
RS3952 99.50 169.76 1.563e-10
RS3953 94.42 168.41 2.718e-10
RS3954 101.61 168.09 2.624e-10
RS3955 220.44 67.76 6.118e-10
RS3956 220.57 67.33 3.927e-10
RS3957 220.90 67.48 6.239e-10
RS3958 220.58 67.93 9.077e-11
RS3959 333.32 83.75 1.450e-10
RS3960 169.36 84.65 2.855e-09
RS3961 168.73 84.56 1.222e-09
RS3962 169.00 84.69 2.105e-09
RS3963 174.19 39.62 4.728e-10
RS3964 174.05 39.69 3.395e-11
RS3965 174.04 39.74 7.878e-12
RS3966 174.24 39.75 1.708e-11
RS3967 174.21 39.70 1.421e-11
RS3968 166.15 147.03 2.676e-11
RS3969 117.59 137.60 3.575e-10
RS3970 117.70 137.55 1.284e-11
RS3971 117.65 137.46 2.176e-11
RS3972 117.59 137.63 1.871e-11
RS3973 117.52 137.48 3.694e-11
RS3974 117.67 137.54 2.534e-11
RS3975 302.59 163.03 7.416e-11
RS3976 282.15 140.56 5.011e-09
RS3977 282.68 140.80 2.577e-10
RS3978 281.88 140.51 6.218e-10
RS3979 282.48 140.19 8.882e-10
RS3980 282.18 140.60 3.107e-10
RS3981 237.39 30.83 6.783e-11
RS3982 237.30 31.07 1.052e-10
RS3983 237.66 30.80 8.269e-11
RS3984 237.68 31.15 1.441e-10
RS3985 41.53 53.13 4.516e-10
RS3986 36.16 45.61 2.280e-09
RS3987 36.18 45.96 2.425e-11
RS3988 36.28 45.78 2.530e-11
RS3989 36.44 45.37 2.613e-11
RS3990 36.13 45.58 1.578e-11
RS3991 35.83 45.78 5.761e-12
RS3992 35.80 45.66 4.595e-11
RS3993 35.95 45.49 8.555e-12
RS3994 36.10 45.36 3.088e-10
RS3995 36.67 45.59 1.805e-11
RS3996 36.14 45.41 4.197e-10
RS3997 36.11 45.58 2.353e-11
RS3998 36.21 45.78 3.419e-11
RS3999 35.85 45.47 1.151e-11
RS4000 35.83 45.46 2.017e-11
RS4001 35.92 45.47 1.633e-11
RS4002 36.56 45.52 3.101e-11
RS4003 35.89 45.60 1.075e-11
RS4004 81.39 124.89 2.691e-08
RS4005 80.52 124.86 3.517e-10
RS4006 82.36 124.54 7.463e-11
RS4007 82.63 124.88 3.210e-10
RS4008 80.72 124.95 1.926e-09
RS4009 81.62 125.78 7.890e-11
RS4010 81.21 125.76 1.656e-10
RS4011 80.30 125.58 1.596e-10
RS4012 81.21 123.89 1.939e-10
RS4013 81.96 123.83 1.747e-10
RS4014 82.15 124.70 1.629e-10
RS4015 80.11 125.14 1.544e-10
RS4016 80.57 125.62 1.308e-09
RS4017 81.20 124.19 1.729e-09
RS4018 82.34 124.67 1.378e-10
RS4019 82.08 125.91 2.029e-10
RS4020 82.57 124.66 1.229e-10
RS4021 81.73 123.94 3.960e-10
RS4022 82.61 123.99 2.765e-10
RS4023 80.93 123.96 2.612e-10
RS4024 4.46 30.21 1.670e-08
RS4025 2.81 29.98 1.035e-10
RS4026 6.48 30.03 1.879e-10
RS4027 4.84 30.48 9.453e-11
RS4028 5.23 30.16 8.069e-11
RS4029 5.17 30.67 7.678e-11
RS4030 6.01 30.01 5.874e-11
RS4031 3.05 30.11 9.309e-11
RS4032 5.46 30.19 1.231e-10
RS4033 3.16 30.37 2.213e-09
RS4034 5.12 30.94 5.985e-11
RS4035 5.17 30.49 3.035e-09
RS4036 4.02 30.56 1.130e-10
RS4037 4.46 29.85 7.506e-11
RS4038 4.21 30.92 1.696e-10
RS4039 3.85 30.81 1.123e-10
RS4040 5.73 30.11 1.733e-10
RS4041 5.65 30.08 1.237e-10
RS4042 4.84 30.34 8.815e-11
RS4043 3.62 30.05 7.312e-11
RS4044 5.72 29.65 1.443e-09
RS4045 5.68 29.77 7.622e-11
RS4046 191.89 50.26 3.611e-09
RS4047 191.68 50.41 4.293e-10
RS4048 191.94 50.06 7.963e-10
RS4049 192.10 50.16 5.594e-11
RS4050 191.79 50.45 1.814e-11
RS4051 191.93 50.63 4.205e-11
RS4052 191.84 49.98 1.974e-11
RS4053 191.92 50.22 1.723e-11
RS4054 192.31 50.56 4.801e-11
RS4055 192.25 50.60 1.138e-11
RS4056 191.57 50.48 2.856e-11
RS4057 191.99 50.68 1.651e-11
RS4058 191.84 50.16 1.166e-09
RS4059 192.45 50.29 2.094e-11
RS4060 191.82 50.67 1.657e-11
RS4061 192.00 50.41 8.892e-10
RS4062 192.15 50.31 2.698e-11
RS4063 192.20 50.06 2.128e-11
RS4064 192.20 50.49 2.874e-11
RS4065 327.32 26.82 9.276e-10
RS4066 327.18 26.82 1.460e-11
RS4067 327.43 26.72 2.760e-11
RS4068 327.15 26.77 2.357e-11
RS4069 327.31 26.82 3.513e-11
RS4070 327.24 26.88 2.372e-11
RS4071 327.48 26.83 4.465e-11
RS4072 256.67 92.82 1.245e-10
RS4073 256.26 92.36 5.365e-10
RS4074 256.91 92.52 1.013e-08
RS4075 256.51 92.61 4.421e-10
RS4076 266.75 101.09 7.220e-09
RS4077 266.96 101.11 1.312e-09
RS4078 266.82 101.05 5.047e-11
RS4079 267.05 101.26 1.808e-11
RS4080 267.12 101.16 2.786e-11
RS4081 267.36 101.17 5.098e-11
RS4082 266.66 101.10 3.176e-11
RS4083 266.79 101.12 3.040e-09
RS4084 267.03 101.09 1.786e-11
RS4085 266.90 100.97 3.875e-11
RS4086 266.72 101.57 2.727e-11
RS4087 266.49 100.88 3.963e-11
RS4088 267.19 100.90 1.042e-10
RS4089 266.42 101.26 3.869e-11
RS4090 266.40 101.08 5.393e-11
RS4091 266.35 100.89 7.955e-11
RS4092 266.46 101.06 1.976e-11
RS4093 124.59 63.05 6.909e-11
RS4094 1.73 90.07 1.795e-11
RS4095 1.71 90.13 6.380e-11
RS4096 101.12 145.08 6.239e-09
RS4097 101.26 144.94 3.877e-11
RS4098 101.16 145.44 8.381e-11
RS4099 100.81 145.26 6.246e-11
RS4100 101.03 144.99 5.770e-11
RS4101 101.27 144.83 4.534e-11
RS4102 100.93 144.80 5.720e-11
RS4103 101.21 145.13 3.513e-11
RS4104 101.29 145.25 3.015e-11
RS4105 101.17 145.35 3.243e-11
RS4106 156.41 113.08 1.082e-09
RS4107 156.46 113.08 1.097e-11
RS4108 156.41 113.13 4.707e-12
RS4109 156.43 113.22 1.100e-11
RS4110 156.50 113.00 5.292e-12
RS4111 156.37 113.15 1.459e-11
RS4112 156.40 113.21 1.162e-11
RS4113 156.36 113.04 7.243e-12
RS4114 156.40 113.12 1.034e-09
RS4115 245.09 110.65 3.937e-08
RS4116 245.55 110.98 1.176e-09
RS4117 245.48 109.73 4.110e-10
RS4118 244.88 111.43 8.416e-10
RS4119 245.40 111.42 1.796e-09
RS4120 246.01 111.25 6.004e-10
RS4121 245.53 110.90 1.833e-09
RS4122 249.04 116.74 1.052e-11
RS4123 249.00 116.74 8.771e-12
RS4124 351.55 118.64 1.055e-09
RS4125 44.06 134.60 1.213e-08
RS4126 44.39 134.68 9.971e-11
RS4127 43.57 134.41 1.657e-10
RS4128 44.49 134.63 1.280e-10
RS4129 43.87 134.84 1.234e-10
RS4130 44.33 134.72 1.807e-10
RS4131 44.09 134.42 2.081e-10
RS4132 44.73 134.68 1.546e-10
RS4133 44.68 134.47 1.085e-10
RS4134 137.92 131.21 2.065e-09
RS4135 228.55 128.58 5.890e-08
RS4136 225.92 130.24 9.988e-10
RS4137 228.72 126.04 2.022e-10
RS4138 232.14 127.23 2.425e-09
RS4139 228.60 125.81 2.151e-10
RS4140 229.83 126.69 1.278e-09
RS4141 226.09 127.91 4.605e-10
RS4142 231.17 130.14 8.304e-10
RS4143 229.48 129.21 1.130e-08
RS4144 229.73 130.01 4.288e-10
RS4145 226.15 127.65 8.352e-10
RS4146 227.37 129.32 1.933e-08
RS4147 230.64 126.93 5.319e-10
RS4148 228.52 129.31 5.312e-10
RS4149 229.78 127.93 7.827e-10
RS4150 227.24 128.72 3.726e-10
RS4151 228.15 126.35 3.475e-10
RS4152 229.42 128.84 9.350e-10
RS4153 230.78 130.19 5.806e-10
RS4154 227.90 126.82 1.161e-09
RS4155 230.80 130.52 1.478e-10
RS4156 231.12 126.98 8.332e-10
RS4157 226.60 126.02 7.000e-10
RS4158 230.39 131.39 1.346e-10
RS4159 230.70 127.09 8.412e-09
RS4160 226.94 130.73 5.445e-09
RS4161 225.64 128.77 5.316e-09
RS4162 227.92 126.53 5.877e-10
RS4163 226.25 127.29 4.830e-10
RS4164 227.33 130.80 3.856e-09
RS4165 228.18 127.36 1.558e-08
RS4166 231.52 129.80 6.219e-10
RS4167 227.50 129.86 3.373e-10
RS4168 228.41 125.78 8.247e-10
RS4169 143.68 47.39 2.923e-08
RS4170 142.48 46.93 1.410e-10
RS4171 142.78 47.56 6.225e-10
RS4172 144.19 48.04 1.995e-10
RS4173 144.38 48.28 2.438e-10
RS4174 142.46 48.04 3.964e-10
RS4175 144.97 47.43 3.196e-10
RS4176 142.94 47.17 2.519e-10
RS4177 143.35 47.72 2.442e-10
RS4178 143.42 46.69 3.708e-10
RS4179 144.20 47.33 3.990e-10
RS4180 143.57 47.94 2.027e-10
RS4181 144.51 46.76 2.508e-10
RS4182 143.19 47.97 4.314e-10
RS4183 144.04 46.63 3.292e-10
RS4184 359.13 52.69 1.271e-08
RS4185 359.46 52.93 1.398e-10
RS4186 359.77 52.71 5.060e-11
RS4187 359.06 53.04 4.037e-11
RS4188 359.27 52.55 3.745e-11
RS4189 359.37 52.56 1.407e-10
RS4190 359.73 53.17 1.080e-10
RS4191 359.23 52.56 1.211e-10
RS4192 359.61 52.58 1.431e-10
RS4193 359.34 52.13 2.007e-10
RS4194 359.52 52.31 1.390e-10
RS4195 43.67 94.98 1.921e-11
RS4196 43.63 94.96 1.158e-11
RS4197 43.70 94.96 1.290e-11
RS4198 43.60 94.94 5.386e-12
RS4199 280.84 112.42 3.769e-09
RS4200 281.13 112.20 3.103e-10
RS4201 280.43 112.26 4.368e-10
RS4202 281.02 112.02 3.807e-10
RS4203 281.13 112.53 2.798e-10
RS4204 104.16 126.95 4.991e-11
RS4205 245.78 113.47 1.350e-10
RS4206 212.77 160.90 1.923e-09
RS4207 212.89 161.21 1.011e-10
RS4208 212.73 161.06 1.213e-10
RS4209 212.39 160.82 1.489e-10
RS4210 212.49 160.60 3.686e-10
RS4211 274.21 44.40 2.484e-09
RS4212 273.94 44.43 3.621e-10
RS4213 87.91 32.87 2.591e-09
RS4214 88.06 32.78 1.320e-11
RS4215 88.06 33.03 1.491e-11
RS4216 88.17 32.75 5.280e-12
RS4217 87.75 32.87 8.801e-12
RS4218 88.23 32.81 9.405e-12
RS4219 87.89 32.82 7.775e-10
RS4220 88.00 32.82 9.464e-10
RS4221 87.76 32.83 9.945e-12
RS4222 87.84 32.94 9.306e-12
RS4223 87.53 32.72 1.208e-11
RS4224 87.93 32.79 6.941e-12
RS4225 87.64 33.04 1.195e-11
RS4226 90.44 68.37 6.914e-09
RS4227 90.15 68.62 5.080e-11
RS4228 90.20 68.42 3.841e-11
RS4229 90.49 68.14 3.437e-11
RS4230 90.56 68.08 8.832e-11
RS4231 90.43 68.23 5.686e-11
RS4232 90.70 68.21 6.059e-11
RS4233 90.26 68.30 8.573e-12
RS4234 90.64 68.26 1.721e-11
RS4235 90.31 68.24 3.010e-11
RS4236 90.46 68.14 5.669e-11
RS4237 90.68 68.34 6.919e-11
RS4238 348.79 149.78 2.429e-10
RS4239 348.60 149.77 5.982e-10
RS4240 72.20 72.08 2.851e-08
RS4241 72.89 71.68 1.113e-09
RS4242 73.11 72.96 5.777e-10
RS4243 73.48 72.22 6.043e-10
RS4244 72.72 72.43 7.048e-10
RS4245 71.70 72.51 1.370e-09
RS4246 129.47 116.43 2.414e-11
RS4247 129.42 116.43 3.895e-11
RS4248 129.29 116.37 1.619e-11
RS4249 263.34 74.38 6.120e-10
RS4250 263.10 74.38 4.186e-10
RS4251 322.53 92.31 3.967e-11
RS4252 233.51 91.74 2.700e-09
RS4253 233.40 92.01 1.798e-09
RS4254 17.14 127.73 4.035e-09
RS4255 17.45 127.84 8.830e-11
RS4256 17.21 127.60 1.549e-10
RS4257 17.14 127.45 9.345e-11
RS4258 17.06 127.67 2.720e-10
RS4259 17.40 127.65 1.467e-10
RS4260 115.47 74.63 6.077e-09
RS4261 115.87 74.71 1.127e-10
RS4262 115.27 74.79 9.370e-11
RS4263 115.38 74.86 1.710e-10
RS4264 115.77 74.92 8.143e-11
RS4265 115.61 74.69 2.099e-10
RS4266 115.52 75.00 9.258e-11
RS4267 115.40 74.32 8.883e-11
RS4268 242.83 162.95 7.909e-09
RS4269 243.90 163.26 3.370e-11
RS4270 242.39 163.00 8.002e-11
RS4271 242.23 162.63 1.396e-10
RS4272 242.11 162.54 1.456e-10
RS4273 243.17 162.61 5.713e-11
RS4274 243.27 163.15 1.100e-10
RS4275 243.00 163.33 9.706e-11
RS4276 242.35 162.73 5.432e-11
RS4277 243.21 163.08 6.375e-11
RS4278 242.28 163.26 5.296e-11
RS4279 116.26 133.70 2.929e-11
RS4280 116.23 133.64 9.236e-12
RS4281 116.22 133.67 1.999e-11
RS4282 344.75 103.83 2.089e-07
RS4283 346.34 104.26 1.631e-09
RS4284 343.47 104.95 7.314e-10
RS4285 345.62 105.63 3.129e-09
RS4286 343.91 102.02 8.995e-10
RS4287 345.80 104.63 9.993e-10
RS4288 345.74 103.81 1.973e-09
RS4289 345.42 105.54 8.858e-10
RS4290 344.79 104.78 2.482e-09
RS4291 345.72 103.69 2.173e-09
RS4292 211.61 140.56 8.536e-11
RS4293 211.78 140.61 7.077e-11
RS4294 211.76 140.70 4.783e-10
RS4295 276.77 131.26 1.007e-09
RS4296 190.14 111.56 7.560e-09
RS4297 190.44 111.82 3.046e-11
RS4298 190.40 111.39 3.410e-11
RS4299 189.80 111.53 2.826e-11
RS4300 190.20 111.90 7.553e-11
RS4301 189.85 111.50 5.108e-11
RS4302 189.83 111.35 1.980e-11
RS4303 189.94 111.99 2.247e-11
RS4304 190.05 111.18 4.458e-11
RS4305 190.02 111.28 3.891e-11
RS4306 190.00 111.94 4.401e-11
RS4307 190.27 111.65 2.976e-10
RS4308 190.43 111.72 6.485e-10
RS4309 189.97 111.90 5.290e-11
RS4310 190.05 111.92 9.516e-11
RS4311 189.63 111.41 2.401e-11
RS4312 190.59 111.68 7.977e-11
RS4313 189.75 111.54 1.317e-11
RS4314 342.32 26.76 2.992e-10
RS4315 342.52 26.68 1.644e-11
RS4316 342.22 26.71 2.383e-11
RS4317 342.43 26.85 8.512e-12
RS4318 342.18 26.67 1.295e-11
RS4319 114.35 43.04 2.898e-07
RS4320 115.12 43.13 7.219e-08
RS4321 113.04 44.84 2.588e-09
RS4322 112.40 43.39 1.656e-09
RS4323 114.21 43.36 1.669e-09
RS4324 112.61 44.30 1.261e-09
RS4325 113.59 42.21 6.952e-10
RS4326 114.20 42.78 8.356e-08
RS4327 114.76 43.71 9.247e-10
RS4328 112.30 42.66 6.050e-10
RS4329 115.92 42.24 7.564e-10
RS4330 196.69 135.11 1.207e-10
RS4331 352.74 116.40 2.218e-09
RS4332 352.62 116.46 9.662e-11
RS4333 352.56 116.32 1.722e-11
RS4334 352.80 116.39 2.104e-11
RS4335 352.56 116.42 4.728e-11
RS4336 352.81 116.66 5.722e-11
RS4337 352.40 116.35 7.748e-11
RS4338 80.32 60.55 7.363e-11
RS4339 80.25 60.49 1.404e-10
RS4340 276.20 156.64 8.011e-08
RS4341 276.50 156.57 6.875e-08
RS4342 275.86 157.35 2.066e-10
RS4343 273.71 156.88 9.592e-10
RS4344 277.52 156.31 7.137e-10
RS4345 275.45 157.16 7.694e-10
RS4346 273.22 156.72 2.947e-10
RS4347 276.30 156.90 6.903e-10
RS4348 275.25 157.12 6.648e-10
RS4349 276.51 157.31 1.137e-09
RS4350 251.63 65.01 3.635e-09
RS4351 251.85 65.30 2.781e-10
RS4352 252.19 65.11 2.619e-11
RS4353 251.61 65.35 4.470e-11
RS4354 251.45 64.56 2.030e-11
RS4355 251.30 65.29 1.858e-11
RS4356 251.59 65.05 2.366e-09
RS4357 251.33 65.08 1.638e-10
RS4358 251.47 64.76 1.670e-11
RS4359 251.54 65.10 1.887e-11
RS4360 251.51 65.14 2.091e-11
RS4361 251.58 65.10 8.847e-10
RS4362 251.75 64.92 3.624e-10
RS4363 251.72 64.55 4.156e-11
RS4364 251.43 65.49 1.174e-11
RS4365 251.22 64.71 1.031e-11
RS4366 251.57 64.94 1.576e-11
RS4367 251.87 64.62 2.680e-11
RS4368 251.39 64.60 1.971e-11
RS4369 251.62 65.54 2.571e-11
RS4370 252.04 64.73 2.191e-11
RS4371 251.29 64.97 1.277e-11
RS4372 251.52 65.20 2.016e-11
RS4373 56.42 95.57 3.525e-11
RS4374 163.34 89.23 1.409e-11
RS4375 163.40 89.22 1.550e-11
RS4376 330.58 44.62 3.455e-11
RS4377 330.65 44.63 6.983e-12
RS4378 330.57 44.57 9.789e-12
RS4379 235.70 97.26 3.743e-08
RS4380 236.05 97.14 2.551e-10
RS4381 235.38 97.24 3.098e-10
RS4382 235.47 97.50 2.657e-10
RS4383 235.86 97.04 2.829e-10
RS4384 235.48 97.50 2.170e-10
RS4385 235.86 97.54 3.159e-10
RS4386 236.08 97.81 4.912e-10
RS4387 236.35 97.72 3.800e-10
RS4388 288.41 99.59 2.107e-10
RS4389 288.46 99.60 2.536e-11
RS4390 288.45 99.55 8.580e-12
RS4391 288.47 99.52 1.261e-11
RS4392 288.36 99.60 3.433e-11
RS4393 227.84 151.81 9.209e-09
RS4394 227.18 151.95 2.984e-11
RS4395 228.44 151.89 3.456e-11
RS4396 227.69 151.97 1.301e-09
RS4397 227.48 151.65 5.456e-11
RS4398 227.07 151.80 5.671e-11
RS4399 227.15 151.95 1.050e-10
RS4400 227.26 151.96 6.784e-11
RS4401 228.62 151.83 2.337e-11
RS4402 228.09 151.61 1.055e-10
RS4403 76.26 82.83 3.124e-11
RS4404 203.14 38.29 6.974e-09
RS4405 203.55 38.32 6.653e-11
RS4406 203.27 38.04 3.632e-11
RS4407 203.02 38.01 3.323e-11
RS4408 202.63 38.17 2.809e-11
RS4409 202.71 38.31 1.410e-11
RS4410 203.70 38.16 5.436e-11
RS4411 202.96 38.15 4.823e-11
RS4412 202.63 38.06 8.107e-11
RS4413 203.14 38.15 9.931e-11
RS4414 202.88 37.95 3.801e-11
RS4415 44.63 102.54 2.662e-09
RS4416 44.78 102.61 1.551e-11
RS4417 44.45 102.54 2.121e-11
RS4418 44.62 102.48 9.800e-12
RS4419 44.62 102.38 3.125e-11
RS4420 44.44 102.53 7.720e-12
RS4421 44.64 102.79 1.183e-11
RS4422 44.60 102.54 2.160e-11
RS4423 44.77 102.44 1.315e-11
RS4424 44.60 102.51 9.576e-12
RS4425 44.59 102.40 1.635e-11
RS4426 44.88 102.61 1.765e-11
RS4427 44.62 102.58 2.525e-11
RS4428 30.68 89.82 5.510e-11
RS4429 63.10 57.68 3.608e-08
RS4430 61.95 58.34 1.667e-10
RS4431 63.07 56.04 2.761e-10
RS4432 62.90 56.24 3.373e-10
RS4433 61.87 57.31 1.538e-10
RS4434 64.23 56.30 2.055e-10
RS4435 61.22 57.70 2.447e-10
RS4436 62.91 57.33 4.031e-10
RS4437 62.51 56.74 5.026e-09
RS4438 62.15 58.36 5.223e-09
RS4439 61.68 56.90 2.172e-10
RS4440 60.89 58.32 6.795e-10
RS4441 64.16 57.36 5.137e-10
RS4442 63.23 58.13 6.540e-10
RS4443 65.03 58.38 1.451e-10
RS4444 63.93 58.76 2.303e-10
RS4445 63.43 57.15 3.388e-10
RS4446 62.45 57.04 6.516e-09
RS4447 63.34 56.93 1.143e-08
RS4448 62.23 56.79 2.758e-10
RS4449 62.22 56.70 5.893e-10
RS4450 278.05 76.57 1.007e-07
RS4451 278.16 76.10 4.888e-10
RS4452 279.10 76.72 2.198e-10
RS4453 278.46 76.36 6.175e-10
RS4454 277.12 76.37 3.546e-10
RS4455 278.32 75.92 2.875e-10
RS4456 277.07 77.29 5.127e-10
RS4457 278.42 75.77 5.870e-10
RS4458 278.21 76.81 3.771e-08
RS4459 277.54 76.80 1.689e-10
RS4460 277.36 75.76 2.255e-10
RS4461 276.82 76.60 4.101e-10
RS4462 339.64 102.97 2.750e-11
RS4463 339.64 102.96 1.189e-11
RS4464 134.26 51.26 3.940e-08
RS4465 135.05 51.06 7.304e-10
RS4466 133.82 51.75 8.655e-10
RS4467 133.61 51.85 2.379e-10
RS4468 134.69 51.95 4.167e-10
RS4469 133.07 50.61 5.034e-10
RS4470 133.99 50.67 1.887e-09
RS4471 6.41 124.04 8.275e-10
RS4472 6.51 123.84 3.529e-11
RS4473 6.41 124.04 9.320e-12
RS4474 6.20 124.08 1.912e-11
RS4475 6.32 123.90 1.188e-11
RS4476 6.27 123.94 4.668e-11
RS4477 6.42 124.21 2.005e-11
RS4478 183.62 118.45 3.027e-10
RS4479 183.61 118.60 5.609e-10
RS4480 184.22 118.22 6.119e-10
RS4481 47.12 31.77 3.057e-10
RS4482 257.05 89.93 1.019e-10
RS4483 194.90 87.36 1.571e-09
RS4484 194.91 87.20 7.099e-12
RS4485 194.91 87.28 1.148e-11
RS4486 195.00 87.28 2.011e-11
RS4487 194.94 87.23 1.525e-11
RS4488 194.88 87.38 1.075e-09
RS4489 195.02 87.32 9.931e-12
RS4490 195.01 87.45 2.135e-11
RS4491 194.91 87.29 9.469e-12
