Name Equatorial Polar Luminosity
RS3533 49.46 126.11 1.440e-10
RS3534 49.53 126.38 3.423e-11
RS3535 49.93 125.83 7.441e-11
RS3536 50.38 125.99 9.885e-11
RS3537 50.43 126.44 1.092e-10
RS3538 49.62 125.79 7.539e-11
RS3539 49.92 126.23 1.332e-10
RS3540 50.55 126.07 3.684e-11
RS3541 50.43 125.69 3.340e-11
RS3542 49.87 126.46 5.200e-11
RS3543 50.12 125.79 1.294e-10
RS3544 50.22 126.59 2.880e-11
RS3545 50.24 125.88 1.046e-10
RS3546 271.03 81.08 1.598e-09
RS3547 218.09 156.78 6.014e-11
RS3548 217.74 156.85 5.720e-11
RS3549 217.61 156.73 5.652e-11
RS3550 15.15 64.68 3.787e-09
RS3551 15.24 64.95 5.456e-11
RS3552 15.28 64.53 1.503e-11
RS3553 15.25 64.39 3.200e-11
RS3554 15.37 64.48 1.025e-11
RS3555 15.10 64.46 1.533e-11
RS3556 15.23 64.53 1.240e-09
RS3557 15.38 64.40 5.843e-11
RS3558 14.94 64.55 3.173e-11
RS3559 15.28 64.63 1.439e-09
RS3560 14.97 64.65 4.496e-11
RS3561 15.23 64.50 6.839e-11
RS3562 76.32 75.40 1.640e-09
RS3563 76.26 75.85 2.602e-09
RS3564 330.81 155.24 2.683e-09
RS3565 330.85 155.32 1.228e-11
RS3566 330.90 155.14 6.288e-11
RS3567 330.68 155.36 1.732e-11
RS3568 331.05 155.45 2.575e-11
RS3569 330.47 155.44 1.205e-11
RS3570 331.22 155.41 1.269e-11
RS3571 330.48 155.29 5.505e-11
RS3572 330.76 155.19 5.175e-11
RS3573 339.49 127.68 5.894e-11
RS3574 275.42 120.36 4.101e-10
RS3575 275.22 120.41 5.647e-11
RS3576 275.42 120.53 2.599e-11
RS3577 275.32 120.39 2.352e-11
RS3578 44.34 119.05 2.801e-09
RS3579 44.92 118.92 1.894e-11
RS3580 44.82 118.95 3.033e-10
RS3581 44.11 119.07 7.209e-10
RS3582 44.48 118.92 9.738e-12
RS3583 43.94 119.01 2.735e-11
RS3584 44.02 119.03 1.547e-11
RS3585 44.23 119.01 2.320e-11
RS3586 44.13 119.10 1.352e-09
RS3587 44.25 119.22 5.620e-11
RS3588 44.38 118.69 2.870e-10
RS3589 44.27 119.23 3.258e-10
RS3590 44.59 118.67 1.446e-11
RS3591 44.19 118.43 1.420e-11
RS3592 44.02 118.89 3.659e-11
RS3593 44.58 118.67 2.710e-11
RS3594 43.87 118.96 1.683e-11
RS3595 44.21 118.97 4.034e-10
RS3596 44.59 119.03 7.196e-10
RS3597 44.46 119.05 2.577e-11
RS3598 44.10 119.41 1.058e-11
RS3599 44.05 118.93 1.319e-11
RS3600 44.47 118.96 2.133e-11
RS3601 44.25 119.02 4.235e-10
RS3602 41.64 139.73 4.130e-11
RS3603 81.34 66.36 1.802e-10
RS3604 278.75 142.21 8.392e-12
RS3605 278.72 142.24 1.319e-11
RS3606 278.82 142.29 2.584e-11
RS3607 313.72 46.45 2.167e-08
RS3608 312.86 46.22 5.806e-10
RS3609 314.53 46.51 9.114e-10
RS3610 312.68 46.95 6.661e-10
RS3611 313.72 46.79 3.275e-10
RS3612 314.23 46.15 1.856e-10
RS3613 314.47 46.44 1.908e-10
RS3614 288.30 69.69 4.006e-10
RS3615 288.26 69.80 2.320e-11
RS3616 288.25 69.68 2.149e-11
RS3617 288.23 69.75 3.936e-11
RS3618 288.35 69.83 2.571e-11
RS3619 91.54 30.75 3.263e-11
RS3620 91.66 30.76 1.816e-11
RS3621 91.53 30.75 4.116e-11
RS3622 91.41 30.83 1.792e-11
RS3623 61.22 115.04 3.921e-09
RS3624 61.34 115.12 1.730e-11
RS3625 61.43 114.91 9.649e-12
RS3626 61.09 115.20 4.313e-11
RS3627 61.27 115.11 2.479e-11
RS3628 61.32 115.01 1.770e-11
RS3629 61.15 115.03 3.905e-11
RS3630 61.22 114.95 4.199e-11
RS3631 61.40 115.12 1.385e-11
RS3632 61.15 115.05 1.785e-11
RS3633 182.46 110.62 2.615e-08
RS3634 182.07 110.96 1.036e-10
RS3635 183.13 110.00 1.751e-10
RS3636 182.02 109.79 6.683e-11
RS3637 182.46 110.51 6.666e-11
RS3638 183.17 110.94 3.851e-11
RS3639 183.29 110.29 6.080e-11
RS3640 182.18 109.93 2.015e-10
RS3641 181.75 110.35 2.115e-09
RS3642 182.53 109.63 1.432e-10
RS3643 182.21 111.57 1.170e-10
RS3644 181.65 109.86 8.474e-11
RS3645 182.65 109.75 4.901e-10
RS3646 183.68 110.92 1.895e-10
RS3647 181.88 110.09 1.745e-10
RS3648 183.04 110.21 1.236e-10
RS3649 182.13 111.00 1.458e-09
RS3650 183.35 110.41 8.420e-10
RS3651 182.40 110.98 1.118e-10
RS3652 181.24 110.85 1.612e-10
RS3653 183.49 110.89 1.518e-10
RS3654 83.95 51.63 2.582e-10
RS3655 83.86 51.62 1.366e-11
RS3656 84.08 51.61 2.813e-11
RS3657 83.96 51.61 8.218e-12
RS3658 83.84 51.66 2.219e-11
RS3659 293.82 42.31 3.849e-09
RS3660 293.50 42.25 1.456e-10
RS3661 293.75 42.53 5.943e-11
RS3662 294.07 42.28 2.441e-10
RS3663 294.20 42.25 2.041e-10
RS3664 293.53 42.28 7.133e-11
RS3665 46.75 74.76 1.325e-07
RS3666 44.89 73.91 8.042e-10
RS3667 47.42 74.67 4.645e-09
RS3668 48.51 75.19 9.977e-10
RS3669 48.91 74.49 1.186e-09
RS3670 44.98 75.30 6.919e-10
RS3671 47.49 75.65 6.736e-10
RS3672 45.51 74.00 3.854e-10
RS3673 46.97 74.12 8.676e-09
RS3674 48.02 75.83 8.442e-10
RS3675 48.10 73.39 3.748e-10
RS3676 47.28 74.44 8.304e-10
RS3677 45.37 73.89 6.224e-10
RS3678 46.63 75.43 1.391e-09
RS3679 45.11 74.77 8.525e-10
RS3680 47.17 76.34 2.071e-09
RS3681 46.22 76.90 8.766e-10
RS3682 47.69 73.07 5.421e-10
RS3683 45.12 75.22 1.744e-09
RS3684 107.82 65.01 9.952e-11
RS3685 48.45 149.98 1.387e-10
RS3686 261.54 63.02 3.416e-10
RS3687 261.50 63.09 2.983e-12
RS3688 261.47 63.00 1.011e-11
RS3689 261.62 62.95 9.366e-12
RS3690 261.55 63.10 1.686e-11
RS3691 261.57 63.10 1.022e-11
RS3692 30.05 26.44 2.223e-08
RS3693 30.07 27.40 1.706e-10
RS3694 30.33 25.96 4.328e-11
RS3695 31.59 27.02 7.771e-11
RS3696 29.01 26.83 5.645e-11
RS3697 28.54 26.40 1.888e-10
RS3698 29.57 26.29 5.365e-09
RS3699 29.29 26.23 1.780e-09
RS3700 29.61 27.16 1.658e-10
RS3701 31.29 26.72 8.227e-11
RS3702 30.44 26.91 1.159e-10
RS3703 32.23 26.10 9.435e-11
RS3704 30.64 26.25 2.329e-09
RS3705 29.98 25.72 4.828e-11
RS3706 30.53 26.86 1.280e-10
RS3707 30.18 26.84 2.735e-09
RS3708 30.88 26.55 5.898e-11
RS3709 30.66 26.07 3.844e-09
RS3710 30.73 27.07 5.226e-11
RS3711 30.80 26.77 9.449e-11
RS3712 28.60 26.24 1.258e-10
RS3713 267.64 110.20 2.139e-08
RS3714 268.45 110.14 8.290e-10
RS3715 267.13 110.71 5.830e-10
RS3716 267.55 109.43 2.950e-10
RS3717 267.90 110.82 7.408e-10
RS3718 267.38 110.46 9.104e-10
RS3719 256.50 71.63 1.060e-10
RS3720 145.25 15.46 1.459e-11
RS3721 65.52 134.02 1.869e-10
RS3722 65.61 134.31 1.360e-10
RS3723 65.62 134.26 9.910e-11
RS3724 33.12 76.85 4.843e-10
RS3725 33.35 76.87 6.074e-10
RS3726 116.18 32.08 1.078e-07
RS3727 113.98 30.44 6.060e-10
RS3728 113.75 30.46 1.716e-09
RS3729 113.61 32.12 7.702e-10
RS3730 116.73 33.71 7.469e-10
RS3731 119.06 33.12 1.515e-09
RS3732 115.69 32.37 7.747e-08
RS3733 117.14 33.51 1.744e-09
RS3734 115.89 32.05 5.696e-08
RS3735 113.77 30.24 1.566e-09
RS3736 114.14 31.89 1.296e-09
RS3737 116.71 31.75 1.120e-08
RS3738 112.96 31.51 1.180e-09
RS3739 120.12 31.60 2.005e-09
RS3740 111.89 31.64 7.288e-10
RS3741 113.30 32.08 1.393e-09
RS3742 215.36 95.39 3.872e-09
RS3743 215.56 95.40 2.288e-11
RS3744 215.45 95.28 1.042e-11
RS3745 215.45 95.27 3.351e-11
RS3746 215.47 95.20 1.621e-11
RS3747 215.38 95.36 1.589e-11
RS3748 215.49 95.47 1.548e-11
RS3749 215.46 95.27 6.299e-12
RS3750 215.40 95.36 2.889e-11
RS3751 215.51 95.32 1.340e-11
RS3752 331.21 140.34 1.523e-09
RS3753 331.21 140.46 6.955e-11
RS3754 331.01 140.47 5.016e-11
RS3755 331.25 140.47 3.150e-11
RS3756 331.22 140.43 7.251e-11
RS3757 331.06 140.45 3.558e-11
RS3758 331.12 140.18 3.801e-11
RS3759 137.62 143.94 2.528e-09
RS3760 137.54 144.18 8.631e-10
RS3761 288.26 33.75 8.470e-11
RS3762 288.76 33.72 1.441e-10
RS3763 288.46 33.61 2.020e-10
RS3764 141.34 84.51 2.888e-09
RS3765 141.52 84.72 2.516e-11
RS3766 141.27 84.70 9.375e-12
RS3767 141.40 84.45 1.833e-11
RS3768 141.56 84.64 1.052e-11
RS3769 141.50 84.54 2.897e-11
RS3770 141.30 84.30 1.417e-11
RS3771 141.37 84.51 1.466e-11
RS3772 141.53 84.48 6.239e-12
RS3773 141.19 84.73 8.785e-12
RS3774 141.29 84.56 2.096e-11
RS3775 141.39 84.42 4.789e-10
RS3776 141.27 84.33 1.088e-11
RS3777 141.44 84.36 1.956e-11
RS3778 358.34 49.74 2.172e-09
RS3779 358.21 49.71 9.101e-12
RS3780 358.41 49.76 7.238e-10
RS3781 358.32 49.67 1.503e-11
RS3782 358.32 49.86 2.901e-11
RS3783 358.15 49.79 2.886e-11
RS3784 358.55 49.58 1.086e-11
RS3785 358.34 49.57 1.437e-11
RS3786 358.34 49.65 1.036e-11
RS3787 358.37 49.76 2.377e-11
RS3788 358.54 49.62 3.548e-11
RS3789 97.28 93.69 3.574e-10
RS3790 142.85 126.55 5.465e-09
RS3791 143.15 126.64 7.007e-11
RS3792 143.17 126.57 1.896e-10
RS3793 142.51 126.31 4.918e-11
RS3794 142.52 126.67 1.321e-10
RS3795 143.17 126.76 2.117e-10
RS3796 143.09 126.43 1.377e-10
RS3797 142.93 126.57 3.640e-11
RS3798 45.74 45.58 1.579e-11
RS3799 45.64 45.53 5.012e-11
RS3800 45.77 45.65 3.727e-11
RS3801 45.70 45.51 1.011e-11
RS3802 48.01 138.58 9.650e-11
RS3803 48.32 138.45 1.078e-10
RS3804 26.28 60.00 5.987e-09
RS3805 26.36 60.15 1.126e-10
RS3806 26.41 60.01 3.449e-11
RS3807 26.17 59.96 7.100e-11
RS3808 26.07 60.16 4.349e-11
RS3809 26.48 59.94 7.819e-11
RS3810 26.04 60.24 7.578e-11
RS3811 26.15 60.23 1.058e-10
RS3812 26.39 59.92 6.207e-11
RS3813 313.78 15.59 1.403e-08
RS3814 312.89 15.61 2.959e-11
RS3815 314.94 15.74 5.413e-11
RS3816 312.71 15.63 4.278e-11
RS3817 314.62 15.74 3.455e-11
RS3818 312.69 15.25 2.769e-11
RS3819 314.40 15.42 1.012e-10
RS3820 313.75 15.63 8.551e-11
RS3821 312.37 15.67 7.757e-11
RS3822 312.77 15.70 2.792e-11
RS3823 18.37 100.38 2.342e-10
RS3824 18.50 100.29 5.348e-11
RS3825 18.54 100.41 4.586e-11
RS3826 102.41 136.20 1.177e-09
RS3827 102.43 136.20 9.484e-12
RS3828 102.36 136.02 8.065e-12
RS3829 102.28 136.25 2.727e-11
RS3830 102.48 136.25 9.060e-12
RS3831 102.37 136.16 1.228e-11
RS3832 102.38 136.31 1.039e-11
RS3833 102.25 136.25 1.021e-11
RS3834 102.40 136.27 6.677e-12
RS3835 122.43 76.65 7.122e-09
RS3836 122.15 76.77 7.163e-11
RS3837 122.70 77.11 1.719e-10
RS3838 122.47 76.92 1.894e-10
RS3839 122.20 77.03 2.860e-10
RS3840 122.19 76.98 1.607e-10
RS3841 122.21 77.04 1.527e-10
RS3842 122.35 76.24 9.712e-11
RS3843 146.95 111.18 1.654e-11
RS3844 146.84 111.23 7.932e-12
RS3845 146.93 111.19 3.048e-11
RS3846 146.93 111.18 1.287e-11
RS3847 196.84 123.82 3.168e-09
RS3848 196.51 123.70 5.968e-10
RS3849 196.40 123.80 1.525e-10
RS3850 197.20 123.84 1.622e-11
RS3851 197.38 124.02 9.194e-12
RS3852 196.48 123.60 2.375e-11
RS3853 196.90 123.88 1.116e-10
RS3854 196.73 124.38 1.773e-11
RS3855 196.68 124.17 1.927e-11
RS3856 196.77 123.43 2.651e-11
RS3857 197.09 123.67 5.523e-10
RS3858 196.74 123.72 3.410e-10
RS3859 197.09 123.48 1.860e-10
RS3860 197.41 123.85 2.082e-11
RS3861 197.23 123.87 1.818e-11
RS3862 197.03 124.15 1.087e-10
RS3863 197.14 123.79 6.548e-10
RS3864 197.01 124.11 4.536e-10
RS3865 196.46 123.88 2.119e-11
RS3866 197.11 124.07 5.420e-10
RS3867 196.92 123.70 1.322e-11
RS3868 196.86 123.87 2.412e-11
RS3869 52.06 90.47 1.721e-08
RS3870 51.37 90.34 8.477e-10
RS3871 51.74 90.72 2.824e-10
RS3872 51.43 91.05 2.625e-10
RS3873 52.15 89.77 5.400e-10
RS3874 51.79 90.14 4.030e-10
RS3875 226.86 85.98 4.547e-11
RS3876 226.74 86.03 1.587e-10
RS3877 226.85 86.01 6.787e-11
RS3878 226.77 86.08 9.739e-11
RS3879 263.37 103.84 1.920e-08
RS3880 263.71 103.38 1.170e-10
RS3881 263.41 104.35 7.771e-11
RS3882 263.50 104.19 1.632e-10
RS3883 263.72 103.65 2.150e-10
RS3884 263.50 103.71 1.209e-10
RS3885 263.70 104.03 1.085e-10
RS3886 263.06 103.48 8.630e-11
RS3887 263.78 104.21 1.207e-10
RS3888 264.02 103.96 8.462e-11
RS3889 243.35 36.02 5.168e-08
RS3890 244.03 35.21 2.414e-10
RS3891 242.71 35.99 1.571e-10
RS3892 243.16 36.22 4.552e-10
RS3893 242.75 36.17 2.550e-10
RS3894 243.38 36.01 2.681e-08
RS3895 242.51 36.51 2.551e-10
RS3896 242.30 36.51 1.544e-10
RS3897 243.08 35.81 4.444e-10
RS3898 244.44 36.06 3.949e-10
RS3899 244.26 35.69 1.929e-10
RS3900 243.75 35.90 3.588e-10
RS3901 142.83 30.59 1.508e-08
RS3902 142.79 30.43 4.776e-11
RS3903 142.17 30.78 8.314e-11
RS3904 142.13 30.59 8.836e-11
RS3905 143.25 30.47 8.248e-11
RS3906 143.36 30.49 2.949e-11
RS3907 142.89 30.56 7.523e-11
RS3908 143.10 30.94 8.254e-11
RS3909 143.16 30.66 1.028e-10
RS3910 142.74 30.60 2.568e-11
RS3911 143.01 30.81 2.943e-11
RS3912 177.10 120.35 4.544e-09
RS3913 176.82 120.28 2.834e-11
RS3914 177.26 120.54 3.528e-11
RS3915 177.07 120.07 3.118e-11
RS3916 177.13 120.22 3.549e-11
RS3917 177.17 120.22 1.469e-11
RS3918 176.88 120.19 3.972e-11
RS3919 176.69 120.42 3.666e-11
RS3920 177.27 120.52 2.534e-11
RS3921 177.12 120.51 1.679e-11
RS3922 177.03 120.62 3.456e-11
RS3923 176.99 120.49 4.995e-11
RS3924 17.12 67.43 6.971e-11
RS3925 17.27 67.45 3.398e-11
RS3926 17.21 67.46 5.225e-11
RS3927 68.42 87.72 4.613e-11
RS3928 283.82 33.49 9.329e-11
RS3929 195.10 60.40 2.178e-10
RS3930 195.27 60.49 2.195e-10
RS3931 195.07 60.54 3.316e-10
RS3932 173.16 117.71 2.325e-11
RS3933 59.16 80.15 3.135e-09
RS3934 59.13 79.67 3.034e-10
RS3935 58.93 79.71 6.882e-11
RS3936 59.36 80.30 3.191e-10
RS3937 59.00 79.87 3.484e-10
RS3938 37.14 173.93 4.774e-09
RS3939 34.61 173.88 6.041e-11
RS3940 34.04 173.92 1.966e-11
RS3941 36.55 173.86 5.706e-11
RS3942 36.71 173.84 7.550e-12
RS3943 37.65 173.84 3.566e-11
RS3944 37.44 173.92 2.256e-09
RS3945 37.84 174.21 5.353e-11
RS3946 35.99 173.78 1.507e-11
RS3947 36.95 173.74 8.616e-11
RS3948 37.02 174.01 5.926e-11
RS3949 186.51 83.07 9.033e-08
RS3950 186.94 82.16 4.764e-10
RS3951 186.57 83.47 2.650e-10
RS3952 185.46 84.32 2.499e-10
RS3953 187.89 83.01 3.096e-10
RS3954 187.06 81.65 5.998e-10
RS3955 186.22 83.43 3.360e-10
RS3956 185.97 83.99 6.215e-10
RS3957 185.08 83.04 4.922e-10
RS3958 186.65 82.83 2.294e-10
RS3959 185.82 84.17 5.112e-10
RS3960 186.08 83.19 8.727e-10
RS3961 185.70 82.33 1.998e-10
RS3962 17.28 51.51 5.942e-10
RS3963 17.37 51.85 2.131e-10
RS3964 17.41 51.52 2.502e-10
RS3965 35.06 93.44 1.996e-10
RS3966 225.17 149.54 1.042e-08
RS3967 224.66 149.62 9.528e-11
RS3968 225.44 149.42 1.842e-10
RS3969 225.85 149.52 5.369e-11
RS3970 225.33 149.75 6.342e-11
RS3971 225.96 149.43 2.664e-10
RS3972 225.34 149.82 8.789e-11
RS3973 225.95 149.44 1.770e-10
RS3974 158.70 45.21 1.388e-11
RS3975 158.70 45.21 3.301e-11
RS3976 158.85 45.21 2.102e-11
RS3977 159.35 71.08 1.052e-09
RS3978 159.25 71.10 4.752e-11
RS3979 159.47 71.10 7.504e-11
RS3980 159.37 71.15 1.248e-10
RS3981 159.35 71.27 3.015e-11
RS3982 125.40 112.26 6.546e-10
RS3983 168.28 58.91 5.044e-09
RS3984 168.57 58.98 3.312e-11
RS3985 168.06 58.62 4.669e-11
RS3986 168.73 59.12 6.826e-11
RS3987 168.46 58.56 2.550e-11
RS3988 168.33 58.87 1.168e-09
RS3989 168.57 58.81 1.571e-11
RS3990 168.34 58.42 4.549e-11
RS3991 168.57 58.71 8.471e-11
RS3992 167.77 59.08 8.537e-11
RS3993 168.21 58.63 9.647e-11
RS3994 168.25 58.50 3.954e-11
RS3995 168.32 58.98 4.827e-11
RS3996 168.28 58.45 5.478e-11
RS3997 168.60 59.30 4.959e-11
RS3998 167.82 58.87 2.590e-11
RS3999 269.11 59.69 8.436e-11
RS4000 264.46 90.42 2.668e-10
RS4001 37.61 52.30 2.014e-09
RS4002 37.73 52.33 1.462e-11
RS4003 37.43 52.35 8.154e-12
RS4004 37.71 52.24 5.807e-12
RS4005 37.83 52.22 6.148e-12
RS4006 37.61 52.32 9.301e-12
RS4007 37.49 52.22 6.424e-12
RS4008 37.79 52.41 1.134e-11
RS4009 37.60 52.16 1.959e-11
RS4010 37.57 52.22 1.608e-11
RS4011 120.90 99.42 5.905e-11
RS4012 133.48 117.99 2.077e-08
RS4013 133.65 118.12 1.690e-10
RS4014 133.50 117.45 9.304e-11
RS4015 133.83 118.05 4.661e-09
RS4016 134.15 117.73 5.338e-11
RS4017 133.32 117.62 2.687e-09
RS4018 134.06 118.02 1.085e-10
RS4019 133.97 117.59 1.280e-10
RS4020 132.83 118.72 5.707e-11
RS4021 133.91 117.62 2.767e-10
RS4022 134.04 118.60 2.433e-10
RS4023 133.82 117.56 1.337e-10
RS4024 132.59 117.80 5.118e-11
RS4025 133.52 118.43 9.679e-11
RS4026 133.84 118.08 1.331e-10
RS4027 306.83 62.11 2.314e-08
RS4028 306.74 62.28 1.602e-10
RS4029 307.72 62.02 5.394e-10
RS4030 307.39 61.74 4.904e-10
RS4031 306.98 62.69 3.202e-10
RS4032 306.90 61.59 5.378e-10
RS4033 306.54 61.89 8.570e-10
RS4034 11.69 79.60 5.695e-08
RS4035 11.89 79.33 5.403e-10
RS4036 11.47 80.21 3.441e-10
RS4037 12.29 79.50 9.743e-11
RS4038 10.75 79.81 3.723e-10
RS4039 12.16 80.18 3.561e-10
RS4040 11.87 79.03 3.119e-10
RS4041 11.68 80.21 2.625e-10
RS4042 11.51 79.37 3.371e-10
RS4043 11.76 78.99 4.922e-10
RS4044 351.62 4.39 2.697e-09
RS4045 273.28 55.71 3.501e-11
RS4046 77.80 93.35 2.198e-09
RS4047 77.95 93.32 1.252e-11
RS4048 77.80 93.35 4.731e-12
RS4049 77.73 93.32 4.685e-12
RS4050 77.78 93.43 1.669e-11
RS4051 77.87 93.50 1.275e-11
RS4052 77.70 93.41 1.725e-11
RS4053 77.78 93.55 1.528e-11
RS4054 77.91 93.41 1.600e-11
RS4055 77.87 93.24 8.811e-12
RS4056 62.80 40.72 4.436e-09
RS4057 62.73 40.86 4.970e-11
RS4058 62.72 40.65 1.479e-11
RS4059 63.09 40.78 1.776e-11
RS4060 63.04 40.94 1.608e-11
RS4061 62.85 40.71 1.177e-09
RS4062 62.83 40.97 2.571e-11
RS4063 62.47 40.72 8.963e-12
RS4064 63.04 40.70 1.780e-11
RS4065 62.65 40.56 8.700e-12
RS4066 62.85 40.70 1.768e-11
RS4067 63.18 40.74 1.803e-11
RS4068 142.70 135.55 4.571e-08
RS4069 142.07 135.68 2.771e-10
RS4070 141.62 135.87 9.078e-11
RS4071 142.09 135.55 2.531e-10
RS4072 143.28 134.83 1.170e-10
RS4073 143.44 135.94 2.709e-10
RS4074 142.30 135.41 3.904e-10
RS4075 142.61 135.96 3.772e-10
RS4076 143.22 136.03 1.135e-10
RS4077 142.47 134.99 6.723e-11
RS4078 142.77 134.60 2.842e-10
RS4079 131.71 136.75 5.640e-11
RS4080 131.91 136.75 8.816e-11
RS4081 132.07 136.71 3.380e-11
RS4082 132.05 136.65 8.015e-11
RS4083 82.11 106.36 1.854e-11
RS4084 189.35 129.38 5.741e-10
RS4085 283.16 60.55 2.696e-11
RS4086 283.19 60.61 1.215e-11
RS4087 152.45 6.74 6.242e-09
RS4088 147.61 6.87 1.874e-10
RS4089 148.66 6.78 4.117e-11
RS4090 147.49 6.60 3.043e-11
RS4091 152.99 6.68 6.886e-11
RS4092 156.33 6.59 1.357e-11
RS4093 152.08 6.43 4.846e-11
RS4094 147.97 7.04 2.355e-11
RS4095 146.86 6.84 4.582e-11
RS4096 147.52 6.71 3.156e-11
RS4097 155.61 7.15 2.219e-11
RS4098 151.45 7.02 6.699e-11
RS4099 155.92 6.98 3.926e-11
RS4100 150.86 6.36 2.729e-11
RS4101 150.11 6.71 5.207e-10
RS4102 154.37 6.59 2.046e-11
RS4103 154.83 7.18 2.893e-11
RS4104 154.67 7.28 2.828e-11
RS4105 153.66 7.25 6.156e-11
RS4106 151.28 7.16 2.361e-11
RS4107 153.05 6.96 3.413e-11
RS4108 148.94 6.16 1.241e-11
RS4109 153.12 7.22 2.695e-10
RS4110 158.12 6.43 3.416e-11
RS4111 156.42 6.91 2.485e-11
RS4112 95.06 123.10 8.879e-08
RS4113 94.90 123.69 4.162e-10
RS4114 94.14 123.63 1.171e-09
RS4115 95.20 124.35 9.742e-10
RS4116 94.54 123.45 6.107e-08
RS4117 94.52 123.94 2.491e-09
RS4118 96.63 123.34 7.009e-10
RS4119 95.41 122.42 1.418e-09
RS4120 167.37 133.79 1.057e-08
RS4121 167.95 132.94 3.902e-11
RS4122 168.11 133.55 8.830e-11
RS4123 167.20 134.43 3.646e-11
RS4124 168.41 133.85 9.267e-11
RS4125 167.07 133.91 8.749e-11
RS4126 168.15 133.26 1.622e-10
RS4127 167.03 134.16 5.001e-11
RS4128 167.68 134.48 1.248e-10
RS4129 167.30 133.37 6.057e-11
RS4130 167.64 134.13 3.176e-09
RS4131 167.23 133.33 6.231e-11
RS4132 167.51 132.98 4.837e-11
RS4133 168.23 134.10 1.332e-10
RS4134 167.62 134.36 3.938e-11
RS4135 167.94 133.30 6.588e-11
RS4136 166.27 133.70 4.213e-11
RS4137 11.91 55.17 2.763e-10
RS4138 12.19 55.15 1.160e-10
RS4139 12.11 55.35 2.730e-10
RS4140 12.20 55.43 4.471e-10
RS4141 340.84 123.59 1.299e-09
RS4142 340.82 123.45 1.613e-11
RS4143 340.90 123.47 3.068e-11
RS4144 340.89 123.59 2.180e-11
RS4145 340.96 123.64 3.508e-11
RS4146 340.94 123.56 2.818e-11
RS4147 340.87 123.63 2.776e-11
RS4148 184.58 56.67 5.701e-09
RS4149 184.58 56.88 2.462e-11
RS4150 184.48 56.69 2.936e-11
RS4151 184.68 56.40 1.692e-11
RS4152 184.47 56.64 4.945e-11
RS4153 184.79 56.69 3.620e-11
RS4154 184.57 56.82 1.655e-11
RS4155 184.72 56.47 1.810e-11
RS4156 184.63 56.72 6.733e-10
RS4157 184.34 56.73 1.571e-11
RS4158 92.80 30.29 1.083e-08
RS4159 93.37 30.37 8.158e-11
RS4160 93.63 30.07 3.639e-10
RS4161 92.95 29.99 1.351e-10
RS4162 93.58 30.01 2.833e-10
RS4163 93.48 29.83 1.785e-10
RS4164 92.83 30.58 1.177e-10
RS4165 92.54 30.10 1.601e-10
RS4166 91.70 29.88 4.027e-10
RS4167 213.93 139.98 3.862e-09
RS4168 213.88 140.20 3.432e-11
RS4169 214.23 139.81 3.020e-11
RS4170 214.50 140.16 6.031e-11
RS4171 214.41 139.98 3.863e-11
RS4172 214.19 140.24 1.802e-11
RS4173 213.38 140.06 5.026e-11
RS4174 214.05 139.58 6.456e-11
RS4175 213.70 140.20 5.683e-11
RS4176 214.13 140.30 5.785e-11
RS4177 214.63 140.20 3.972e-11
RS4178 214.49 139.92 4.133e-11
RS4179 213.76 140.31 4.004e-11
RS4180 213.63 139.73 6.407e-11
RS4181 214.57 140.19 2.362e-11
RS4182 68.26 89.11 5.935e-09
RS4183 68.41 89.00 1.541e-11
RS4184 68.46 89.43 2.869e-11
RS4185 68.06 89.18 7.843e-11
RS4186 68.20 89.29 5.774e-11
RS4187 68.00 89.04 4.208e-11
RS4188 68.39 89.17 3.187e-11
RS4189 67.95 89.04 4.090e-11
RS4190 68.28 89.06 2.226e-11
RS4191 68.22 88.84 5.717e-11
RS4192 68.31 89.34 3.320e-11
RS4193 32.16 57.25 7.317e-11
RS4194 247.66 82.05 1.139e-07
RS4195 247.65 82.31 2.445e-09
RS4196 248.45 83.12 6.504e-10
RS4197 248.41 81.78 1.937e-09
RS4198 248.81 80.62 1.068e-09
RS4199 246.66 81.93 7.945e-10
RS4200 247.05 82.82 1.941e-09
RS4201 248.52 81.70 1.301e-09
RS4202 97.89 71.46 1.576e-11
RS4203 97.89 71.51 1.846e-11
RS4204 97.79 71.39 1.186e-11
RS4205 66.38 96.62 8.058e-09
RS4206 66.78 96.60 5.860e-11
RS4207 66.28 96.49 4.359e-11
RS4208 66.48 96.65 2.892e-11
RS4209 66.50 96.40 2.337e-11
RS4210 66.03 96.61 2.599e-11
RS4211 66.32 96.25 3.116e-11
RS4212 66.37 96.62 1.780e-11
RS4213 66.13 96.33 2.758e-11
RS4214 66.16 96.48 4.654e-11
RS4215 66.41 96.47 3.777e-11
RS4216 66.65 96.62 8.769e-11
RS4217 66.20 96.53 3.044e-11
RS4218 81.02 104.66 3.869e-11
RS4219 81.23 104.69 1.090e-10
RS4220 352.14 119.28 3.665e-11
RS4221 352.17 119.24 3.216e-11
RS4222 147.82 80.56 5.775e-11
RS4223 147.60 80.78 6.584e-11
RS4224 147.58 80.63 8.099e-11
RS4225 147.66 80.56 6.377e-11
RS4226 206.03 150.76 2.981e-11
RS4227 78.10 65.76 1.856e-09
RS4228 78.75 65.63 1.747e-09
RS4229 78.77 65.67 5.823e-10
RS4230 78.15 64.88 1.232e-09
RS4231 221.13 68.75 3.962e-11
