Name Equatorial Polar Luminosity
RS3832 280.14 44.09 1.268e-11
RS3833 280.13 43.96 2.676e-11
RS3834 279.89 43.85 7.963e-12
RS3835 280.31 44.01 4.053e-11
RS3836 280.58 44.06 1.083e-11
RS3837 106.52 71.28 3.337e-11
RS3838 106.49 71.16 4.195e-11
RS3839 106.50 71.15 2.506e-11
RS3840 57.20 48.62 1.128e-08
RS3841 57.54 48.33 2.546e-10
RS3842 57.45 48.58 2.585e-10
RS3843 57.57 48.49 2.747e-10
RS3844 56.99 48.29 2.333e-10
RS3845 56.41 48.44 3.299e-10
RS3846 57.93 48.75 1.796e-10
RS3847 289.03 134.82 2.204e-09
RS3848 288.87 134.73 2.298e-11
RS3849 288.97 134.67 5.038e-12
RS3850 288.83 134.81 1.444e-11
RS3851 288.94 134.84 8.333e-12
RS3852 288.86 134.78 4.671e-12
RS3853 288.82 134.75 1.347e-11
RS3854 288.93 134.78 1.275e-11
RS3855 289.08 134.89 4.015e-12
RS3856 289.04 134.69 1.789e-11
RS3857 288.85 134.85 1.001e-11
RS3858 289.25 134.83 1.106e-11
RS3859 24.40 68.91 2.233e-09
RS3860 24.56 69.07 1.148e-10
RS3861 24.16 68.88 6.284e-11
RS3862 24.35 68.95 1.419e-10
RS3863 24.65 68.79 8.017e-11
RS3864 204.63 89.99 6.177e-08
RS3865 205.69 89.23 1.145e-10
RS3866 203.98 89.06 6.940e-10
RS3867 203.83 89.58 4.099e-10
RS3868 203.35 89.93 7.124e-09
RS3869 204.42 90.89 1.005e-09
RS3870 202.79 89.95 2.641e-10
RS3871 206.17 91.13 4.802e-10
RS3872 205.67 90.32 3.614e-10
RS3873 205.63 88.72 5.117e-10
RS3874 203.86 90.76 2.363e-10
RS3875 203.26 90.70 5.433e-09
RS3876 205.57 89.76 9.043e-09
RS3877 204.49 91.47 3.436e-10
RS3878 205.06 91.37 6.826e-10
RS3879 205.31 88.56 2.511e-10
RS3880 203.26 90.47 8.470e-10
RS3881 203.35 90.61 5.013e-09
RS3882 203.68 89.87 6.913e-10
RS3883 203.25 91.12 6.633e-10
RS3884 320.45 161.90 2.214e-08
RS3885 320.01 161.84 3.088e-10
RS3886 321.57 162.24 6.700e-10
RS3887 320.99 161.44 2.092e-10
RS3888 321.57 161.90 2.906e-10
RS3889 319.96 161.99 6.045e-10
RS3890 322.67 162.06 4.453e-10
RS3891 322.05 161.84 7.715e-10
RS3892 344.43 85.75 1.589e-10
RS3893 344.41 85.49 2.988e-10
RS3894 344.32 86.04 3.855e-10
RS3895 282.09 63.69 2.875e-09
RS3896 282.24 63.67 1.269e-11
RS3897 281.97 63.51 4.115e-11
RS3898 281.99 63.76 6.923e-12
RS3899 282.06 63.67 2.466e-11
RS3900 282.15 63.55 8.242e-12
RS3901 281.92 63.63 1.702e-11
RS3902 282.01 63.63 2.605e-11
RS3903 282.00 63.65 3.160e-11
RS3904 282.01 63.80 2.065e-11
RS3905 282.27 63.70 3.126e-11
RS3906 282.00 63.74 3.113e-11
RS3907 282.13 63.51 5.729e-12
RS3908 200.58 75.72 8.774e-11
RS3909 115.37 111.47 5.464e-11
RS3910 115.55 111.37 1.582e-10
RS3911 115.17 111.52 3.606e-10
RS3912 288.59 71.17 2.208e-09
RS3913 288.71 71.39 6.944e-11
RS3914 288.29 71.05 3.026e-11
RS3915 288.42 71.19 1.003e-10
RS3916 288.79 71.12 4.578e-11
RS3917 288.45 71.42 3.599e-11
RS3918 183.77 82.50 6.116e-11
RS3919 84.17 83.65 1.064e-10
RS3920 84.13 83.60 2.492e-11
RS3921 84.19 83.65 8.608e-11
RS3922 148.72 149.43 1.758e-11
RS3923 205.25 112.76 5.184e-11
RS3924 205.00 112.93 7.344e-11
RS3925 205.20 112.75 9.738e-11
RS3926 205.21 112.95 3.213e-11
RS3927 3.70 146.25 1.345e-09
RS3928 3.33 146.49 2.353e-10
RS3929 153.68 41.54 1.641e-08
RS3930 154.58 41.63 5.037e-10
RS3931 153.92 40.96 7.312e-10
RS3932 152.70 41.38 1.013e-09
RS3933 153.46 40.96 3.401e-10
RS3934 154.04 41.46 3.769e-10
RS3935 176.83 64.49 1.661e-09
RS3936 176.63 64.49 1.645e-10
RS3937 176.81 64.54 5.310e-11
RS3938 176.69 64.61 1.705e-10
RS3939 176.77 64.59 2.229e-10
RS3940 148.03 145.39 2.952e-09
RS3941 148.13 145.23 1.592e-11
RS3942 148.34 145.53 2.208e-11
RS3943 148.01 145.33 2.145e-11
RS3944 147.79 145.08 1.585e-11
RS3945 148.30 145.06 2.300e-11
RS3946 147.99 145.27 1.182e-09
RS3947 147.91 145.48 3.486e-11
RS3948 148.25 145.33 2.066e-11
RS3949 148.14 145.56 1.005e-11
RS3950 148.21 145.30 4.553e-11
RS3951 147.74 145.20 2.415e-11
RS3952 148.30 145.36 1.892e-11
RS3953 147.82 145.47 8.004e-10
RS3954 147.56 145.57 1.210e-11
RS3955 148.37 145.41 8.568e-12
RS3956 285.39 78.24 1.216e-08
RS3957 285.11 78.21 7.583e-11
RS3958 285.25 78.35 7.372e-11
RS3959 285.38 78.51 3.559e-11
RS3960 285.64 78.06 2.469e-11
RS3961 285.38 77.75 1.059e-10
RS3962 285.51 78.29 8.947e-11
RS3963 285.08 78.05 4.572e-11
RS3964 285.27 78.06 7.635e-11
RS3965 285.49 78.57 9.467e-11
RS3966 285.56 78.29 4.493e-11
RS3967 79.51 27.01 9.015e-08
RS3968 78.83 26.46 5.100e-10
RS3969 79.39 26.68 8.926e-10
RS3970 77.84 26.74 1.129e-09
RS3971 81.83 26.93 6.153e-10
RS3972 78.78 27.34 1.602e-10
RS3973 80.27 26.53 5.701e-10
RS3974 81.71 26.94 5.246e-10
RS3975 77.83 27.16 3.985e-10
RS3976 78.06 27.63 7.652e-10
RS3977 136.21 59.81 5.911e-09
RS3978 136.35 60.03 1.225e-10
RS3979 136.67 59.81 3.689e-11
RS3980 136.16 60.21 2.221e-10
RS3981 136.27 60.04 5.693e-11
RS3982 136.21 59.73 1.720e-10
RS3983 136.67 60.04 2.055e-10
RS3984 203.59 123.12 2.027e-09
RS3985 46.06 59.03 1.171e-10
RS3986 3.97 109.54 7.195e-10
RS3987 4.02 109.66 2.286e-11
RS3988 4.02 109.65 5.029e-11
RS3989 3.77 109.61 2.753e-11
RS3990 3.94 109.56 5.786e-11
RS3991 28.29 34.40 1.644e-11
RS3992 28.05 34.60 1.134e-11
RS3993 28.08 34.62 1.396e-10
RS3994 28.00 34.45 7.946e-11
RS3995 313.72 153.95 1.192e-09
RS3996 313.80 153.75 3.096e-11
RS3997 313.59 153.88 1.257e-10
RS3998 313.34 154.01 1.059e-10
RS3999 313.54 154.12 7.097e-11
RS4000 14.53 51.64 8.167e-11
RS4001 299.51 123.55 3.169e-07
RS4002 302.62 123.54 2.069e-09
RS4003 297.93 123.08 2.852e-09
RS4004 297.45 123.53 8.765e-10
RS4005 297.86 121.43 1.382e-09
RS4006 300.03 122.46 2.064e-09
RS4007 299.09 125.29 5.566e-10
RS4008 297.45 123.94 1.079e-09
RS4009 300.95 123.42 2.750e-09
RS4010 298.06 122.35 2.389e-09
RS4011 298.52 123.44 7.981e-10
RS4012 299.55 123.14 2.309e-09
RS4013 297.18 122.83 1.393e-09
RS4014 317.67 123.48 4.533e-09
RS4015 317.82 123.23 3.240e-11
RS4016 317.82 123.58 1.928e-10
RS4017 317.41 123.65 9.680e-11
RS4018 317.81 123.76 8.081e-11
RS4019 317.49 123.76 1.609e-10
RS4020 122.34 109.60 2.345e-11
RS4021 122.30 109.58 3.084e-11
RS4022 122.33 109.53 2.281e-11
RS4023 46.59 94.23 3.896e-11
RS4024 46.63 94.21 3.473e-11
RS4025 356.16 114.68 6.977e-11
RS4026 356.06 114.68 2.410e-11
RS4027 356.11 114.63 1.074e-11
RS4028 209.07 109.13 2.178e-10
RS4029 190.51 39.86 8.169e-11
RS4030 190.59 39.86 4.909e-11
RS4031 190.67 39.96 4.173e-11
RS4032 267.16 140.04 7.235e-08
RS4033 268.70 138.84 6.874e-10
RS4034 267.83 138.23 2.519e-10
RS4035 266.07 140.64 1.181e-09
RS4036 265.28 140.19 1.221e-09
RS4037 269.74 139.54 1.241e-09
RS4038 265.30 140.46 5.799e-10
RS4039 269.30 141.21 5.160e-10
RS4040 267.45 141.56 5.190e-10
RS4041 268.40 139.66 8.629e-10
RS4042 268.32 142.02 4.534e-10
RS4043 269.01 139.61 7.967e-09
RS4044 270.15 139.82 1.114e-09
RS4045 269.64 139.34 9.793e-10
RS4046 266.26 139.29 4.975e-10
RS4047 269.26 140.35 7.798e-10
RS4048 168.55 31.09 2.868e-09
RS4049 169.09 31.28 7.427e-11
RS4050 168.50 31.20 8.983e-11
RS4051 169.37 31.15 2.081e-10
RS4052 168.34 31.19 1.367e-10
RS4053 168.18 31.16 4.550e-11
RS4054 168.97 31.05 5.119e-11
RS4055 264.62 83.11 4.010e-11
RS4056 264.36 83.07 2.267e-11
RS4057 264.47 83.01 1.749e-09
RS4058 264.48 83.15 3.856e-11
RS4059 333.80 133.03 3.939e-10
RS4060 333.90 133.01 1.470e-11
RS4061 333.91 133.01 7.527e-12
RS4062 333.86 133.01 3.162e-12
RS4063 333.80 132.91 3.683e-12
RS4064 333.85 133.01 2.462e-11
RS4065 333.74 132.93 1.365e-11
RS4066 3.14 116.37 3.445e-08
RS4067 3.03 115.51 1.549e-09
RS4068 2.49 116.46 1.271e-09
RS4069 3.20 115.36 7.268e-10
RS4070 4.32 116.01 1.433e-09
RS4071 2.94 115.85 8.889e-10
RS4072 206.06 150.98 3.725e-10
RS4073 206.49 150.96 5.060e-10
RS4074 205.74 150.73 2.888e-10
RS4075 297.94 64.78 1.180e-11
RS4076 298.05 64.69 1.788e-11
RS4077 298.08 64.86 2.845e-11
RS4078 297.99 64.76 3.239e-11
RS4079 70.50 131.63 7.211e-10
RS4080 70.46 131.53 9.852e-12
RS4081 70.31 131.49 3.044e-11
RS4082 70.71 131.53 3.001e-11
RS4083 70.38 131.42 2.918e-11
RS4084 70.53 131.57 2.465e-11
RS4085 70.68 131.77 4.586e-11
RS4086 63.16 22.94 3.062e-07
RS4087 59.43 20.78 3.256e-09
RS4088 70.17 19.92 6.859e-10
RS4089 64.62 19.28 3.283e-09
RS4090 64.87 25.45 4.503e-08
RS4091 58.42 19.84 4.052e-09
RS4092 62.11 23.85 1.388e-08
RS4093 63.43 26.09 1.213e-09
RS4094 75.87 23.87 2.783e-09
RS4095 58.92 24.92 4.368e-09
RS4096 66.56 19.34 4.454e-09
RS4097 65.62 19.00 1.779e-09
RS4098 53.58 26.53 8.741e-10
RS4099 56.48 22.73 7.945e-10
RS4100 73.76 24.84 1.629e-09
RS4101 66.28 20.44 4.348e-09
RS4102 68.46 24.72 3.048e-08
RS4103 59.96 25.64 4.813e-08
RS4104 64.70 23.61 2.088e-09
RS4105 58.03 27.05 7.877e-10
RS4106 66.32 23.46 9.891e-08
RS4107 65.07 22.04 9.000e-08
RS4108 68.43 19.99 1.437e-09
RS4109 62.58 20.13 2.487e-08
RS4110 64.24 21.48 4.239e-08
RS4111 258.37 107.93 1.547e-11
RS4112 172.74 135.55 2.149e-08
RS4113 172.60 136.01 3.425e-10
RS4114 171.73 136.05 5.085e-10
RS4115 172.58 135.39 4.094e-10
RS4116 172.17 135.56 4.396e-10
RS4117 172.20 136.12 6.370e-10
RS4118 171.48 135.52 5.446e-10
RS4119 172.58 136.37 6.030e-10
RS4120 39.02 110.10 5.046e-12
RS4121 39.01 110.06 1.604e-11
RS4122 305.20 123.90 3.273e-11
RS4123 106.29 75.43 2.303e-09
RS4124 106.42 75.43 3.265e-11
RS4125 106.20 75.38 7.565e-11
RS4126 106.29 75.55 5.676e-11
RS4127 106.52 75.47 5.962e-11
RS4128 106.28 75.51 3.795e-11
RS4129 106.39 75.43 2.600e-11
RS4130 193.13 64.78 3.316e-10
RS4131 193.11 64.78 1.347e-11
RS4132 193.03 64.81 2.283e-11
RS4133 193.20 64.81 1.262e-11
RS4134 193.14 64.67 9.039e-12
RS4135 175.58 103.03 1.415e-11
RS4136 322.84 68.24 1.932e-09
RS4137 322.64 68.40 7.151e-11
RS4138 322.63 68.07 1.754e-10
RS4139 322.60 68.08 1.334e-10
RS4140 322.72 68.12 5.694e-11
RS4141 174.98 127.81 3.869e-11
RS4142 70.62 6.76 1.856e-08
RS4143 70.73 7.54 2.363e-10
RS4144 74.64 6.93 2.299e-10
RS4145 65.91 6.83 1.013e-10
RS4146 73.85 7.24 4.357e-10
RS4147 69.01 7.42 3.129e-10
RS4148 68.21 7.41 2.430e-10
RS4149 72.65 6.49 3.857e-10
RS4150 72.13 6.81 1.857e-08
RS4151 43.78 102.84 1.370e-08
RS4152 44.30 102.23 1.293e-10
RS4153 42.88 102.41 4.317e-11
RS4154 44.45 102.54 7.231e-11
RS4155 44.38 102.56 3.676e-11
RS4156 43.68 102.98 9.852e-09
RS4157 43.88 102.48 4.253e-09
RS4158 43.33 102.95 1.313e-10
RS4159 44.30 102.52 5.305e-11
RS4160 43.76 102.46 1.396e-10
RS4161 43.31 103.37 1.469e-10
RS4162 43.09 102.63 8.937e-11
RS4163 43.28 102.93 9.007e-11
RS4164 44.06 102.91 3.685e-09
RS4165 44.32 103.37 8.332e-11
RS4166 44.11 103.07 8.640e-11
RS4167 43.94 103.59 1.972e-10
RS4168 45.22 131.81 7.253e-11
RS4169 45.20 131.59 4.369e-10
RS4170 45.46 131.73 9.066e-11
RS4171 182.23 63.12 1.510e-10
RS4172 182.14 63.05 6.768e-11
RS4173 40.26 59.15 9.149e-09
RS4174 40.41 59.18 4.910e-10
RS4175 40.26 59.56 1.035e-09
RS4176 40.35 59.80 6.004e-10
RS4177 68.48 82.80 1.461e-09
RS4178 68.49 82.69 2.280e-11
RS4179 68.47 82.83 7.830e-12
RS4180 68.56 82.78 2.001e-11
RS4181 68.37 82.77 2.473e-11
RS4182 68.55 82.84 1.046e-11
RS4183 68.45 82.72 2.161e-11
RS4184 68.47 82.71 1.183e-11
RS4185 68.40 82.68 4.566e-12
RS4186 104.67 27.01 3.518e-09
RS4187 105.21 26.90 3.477e-11
RS4188 104.63 26.95 9.763e-10
RS4189 104.76 27.23 1.382e-11
RS4190 104.90 27.22 6.941e-12
RS4191 104.65 27.00 1.951e-11
RS4192 104.25 27.23 3.209e-11
RS4193 104.54 27.18 2.116e-11
RS4194 104.40 26.96 2.097e-11
RS4195 104.83 27.08 3.145e-11
RS4196 104.58 26.69 1.898e-11
RS4197 105.25 27.09 3.507e-11
RS4198 104.35 27.17 9.179e-12
RS4199 104.86 27.06 1.242e-11
RS4200 124.81 77.09 2.984e-08
RS4201 124.93 76.89 1.462e-10
RS4202 125.40 76.98 4.212e-10
RS4203 125.71 77.37 1.125e-10
RS4204 125.46 77.78 1.654e-10
RS4205 124.45 77.44 1.716e-10
RS4206 124.96 76.76 3.154e-10
RS4207 124.33 77.02 1.306e-10
RS4208 125.06 77.60 1.157e-10
RS4209 124.23 76.86 1.500e-10
RS4210 124.56 76.69 1.218e-10
RS4211 125.19 77.57 9.030e-11
RS4212 125.02 77.47 4.156e-10
RS4213 257.15 37.79 2.545e-08
RS4214 257.43 37.81 2.733e-10
RS4215 257.47 37.33 1.933e-10
RS4216 257.70 37.27 2.392e-10
RS4217 257.85 37.51 1.427e-10
RS4218 257.09 38.28 5.067e-10
RS4219 257.56 38.06 1.722e-10
RS4220 258.10 37.66 1.052e-10
RS4221 285.68 104.44 9.495e-11
RS4222 285.71 104.38 3.597e-11
RS4223 298.57 107.09 2.401e-09
RS4224 298.34 107.09 1.255e-11
RS4225 298.71 107.06 5.400e-12
RS4226 298.70 107.02 1.056e-11
RS4227 298.68 107.24 1.239e-11
RS4228 298.50 107.20 2.716e-11
RS4229 298.51 107.22 1.344e-11
RS4230 298.66 107.06 8.222e-12
RS4231 298.65 107.07 3.650e-11
RS4232 298.40 107.04 5.276e-12
RS4233 298.58 107.11 5.929e-12
RS4234 298.67 107.22 2.160e-11
RS4235 52.10 45.84 2.315e-11
RS4236 52.12 45.84 3.650e-11
RS4237 294.18 133.94 5.939e-11
RS4238 334.68 108.03 2.475e-08
RS4239 335.35 108.19 2.153e-10
RS4240 334.17 108.20 1.035e-10
RS4241 334.99 108.46 8.540e-11
RS4242 334.46 107.60 1.925e-10
RS4243 334.58 107.47 1.720e-10
RS4244 334.62 108.38 1.142e-10
RS4245 335.49 107.79 9.395e-11
RS4246 335.57 107.88 1.022e-10
RS4247 334.98 108.22 2.661e-10
RS4248 334.56 108.89 4.074e-10
RS4249 334.28 108.23 1.170e-10
RS4250 333.62 107.81 2.912e-10
RS4251 334.09 108.15 1.154e-10
RS4252 352.70 23.60 7.810e-09
RS4253 353.64 23.69 1.390e-10
RS4254 351.87 23.50 2.721e-11
RS4255 353.35 23.14 1.189e-10
RS4256 352.16 23.50 1.805e-10
RS4257 352.74 23.40 9.214e-11
RS4258 352.49 23.69 1.346e-10
RS4259 353.36 23.23 8.474e-11
RS4260 352.94 23.48 1.256e-10
RS4261 353.48 23.81 6.731e-11
RS4262 352.90 23.72 3.557e-11
RS4263 357.26 87.66 8.183e-08
RS4264 358.88 89.35 6.822e-10
RS4265 358.82 89.67 5.033e-10
RS4266 354.80 87.90 6.961e-09
RS4267 357.38 89.79 4.216e-10
RS4268 359.25 88.20 5.494e-10
RS4269 358.10 89.60 7.777e-10
RS4270 357.01 85.78 8.140e-09
RS4271 357.85 87.64 7.477e-10
RS4272 356.36 87.90 1.696e-08
RS4273 357.41 86.76 1.955e-08
RS4274 354.81 87.44 1.006e-09
RS4275 356.86 89.40 3.367e-10
RS4276 356.40 86.60 1.781e-08
RS4277 357.05 85.94 8.597e-09
RS4278 356.54 87.89 8.222e-10
RS4279 357.43 87.02 3.238e-08
RS4280 355.89 85.26 4.161e-10
RS4281 356.89 87.63 1.014e-09
RS4282 357.51 88.35 1.860e-10
RS4283 357.47 89.17 3.607e-10
RS4284 356.91 89.09 5.433e-10
RS4285 355.25 89.61 2.964e-09
RS4286 359.10 87.91 9.510e-10
RS4287 359.08 89.05 4.902e-10
RS4288 355.23 88.84 4.862e-09
RS4289 354.83 87.54 8.900e-10
RS4290 357.62 87.43 7.309e-10
RS4291 184.72 136.15 3.692e-11
RS4292 184.75 136.00 8.616e-11
RS4293 84.61 145.12 3.064e-10
RS4294 137.11 12.36 4.710e-09
RS4295 136.55 12.23 2.712e-10
RS4296 128.53 161.43 6.831e-11
RS4297 128.04 161.33 4.127e-11
RS4298 128.66 161.41 1.992e-11
RS4299 127.87 161.37 1.991e-11
RS4300 55.50 81.04 1.533e-09
RS4301 55.52 81.07 1.299e-11
RS4302 55.52 80.97 2.052e-11
RS4303 55.43 80.89 2.601e-11
RS4304 55.41 80.96 1.627e-11
RS4305 55.52 81.06 1.692e-11
RS4306 55.55 80.97 4.316e-12
RS4307 55.58 81.08 1.256e-11
RS4308 55.57 81.15 3.743e-11
RS4309 260.08 84.55 1.726e-08
RS4310 259.27 84.67 9.065e-11
RS4311 260.83 84.23 1.139e-10
RS4312 260.19 84.14 6.248e-11
RS4313 260.64 84.60 1.374e-09
RS4314 259.18 84.13 4.268e-11
RS4315 260.50 84.65 1.658e-10
RS4316 258.86 84.51 9.909e-11
RS4317 260.08 85.02 3.787e-09
RS4318 260.37 85.29 1.414e-09
RS4319 259.60 85.46 1.175e-10
RS4320 260.66 85.46 7.602e-11
RS4321 259.96 84.00 1.703e-10
RS4322 260.48 84.34 4.552e-09
RS4323 259.50 85.09 4.720e-11
RS4324 259.89 83.91 2.060e-10
RS4325 259.67 85.06 1.215e-10
RS4326 259.29 84.87 6.985e-10
RS4327 260.40 85.26 1.013e-09
RS4328 260.57 84.91 1.585e-09
RS4329 259.51 84.05 1.591e-10
RS4330 260.21 84.94 4.633e-11
RS4331 260.41 83.57 1.824e-10
RS4332 260.43 83.74 1.043e-10
RS4333 259.95 85.22 1.134e-10
RS4334 260.38 85.44 1.597e-10
RS4335 145.75 65.82 1.782e-10
RS4336 145.71 65.72 1.896e-10
RS4337 229.44 74.40 2.029e-11
RS4338 229.45 74.34 2.794e-11
RS4339 229.37 74.35 3.524e-11
RS4340 326.48 72.37 7.882e-08
RS4341 326.32 72.20 3.171e-08
RS4342 324.90 72.87 3.887e-10
RS4343 327.22 74.53 3.342e-10
RS4344 327.67 72.76 7.615e-10
RS4345 326.58 71.62 6.867e-10
RS4346 327.60 74.14 3.433e-10
RS4347 325.80 71.29 3.836e-10
RS4348 327.67 73.81 6.753e-10
RS4349 325.55 71.33 4.124e-10
RS4350 328.11 71.87 2.367e-10
RS4351 324.68 72.14 1.337e-10
RS4352 324.44 72.36 6.050e-10
RS4353 326.06 72.97 9.631e-09
RS4354 326.03 73.32 1.096e-09
RS4355 328.66 72.57 1.046e-09
RS4356 326.31 73.31 8.936e-09
RS4357 325.18 72.44 2.473e-09
RS4358 327.49 71.23 1.512e-10
RS4359 326.97 72.81 5.122e-10
RS4360 326.28 73.36 1.613e-08
RS4361 244.97 62.91 4.377e-07
RS4362 248.01 63.09 1.297e-09
RS4363 244.66 61.40 1.720e-09
RS4364 244.94 59.87 1.768e-09
RS4365 244.84 63.24 2.448e-09
RS4366 246.62 65.03 2.154e-09
RS4367 245.96 64.98 2.190e-09
RS4368 245.84 62.69 1.015e-09
RS4369 244.39 61.53 2.091e-09
RS4370 244.86 63.26 1.600e-07
RS4371 243.95 63.15 1.310e-09
RS4372 242.21 61.96 1.489e-09
RS4373 241.65 63.03 1.089e-09
RS4374 284.37 99.99 1.048e-10
RS4375 284.24 99.97 2.830e-11
RS4376 284.09 99.88 8.018e-11
RS4377 284.24 99.86 2.916e-11
RS4378 137.99 109.91 6.141e-10
RS4379 105.21 125.84 7.832e-09
RS4380 105.41 125.52 5.328e-11
RS4381 105.39 126.15 3.843e-11
RS4382 104.68 125.81 1.201e-10
RS4383 105.13 126.19 5.633e-11
RS4384 104.94 126.15 3.992e-11
RS4385 105.27 126.22 5.308e-11
RS4386 104.78 125.73 7.474e-11
RS4387 105.25 125.96 6.558e-11
RS4388 105.19 125.59 6.413e-11
RS4389 105.08 125.70 2.883e-11
RS4390 104.79 125.70 3.715e-11
RS4391 132.86 124.64 3.945e-11
RS4392 132.83 124.79 1.352e-10
RS4393 132.88 124.73 1.515e-10
RS4394 240.90 28.99 1.330e-08
RS4395 240.88 28.98 2.486e-10
RS4396 241.93 28.61 5.448e-11
RS4397 240.35 29.52 1.720e-10
RS4398 241.70 28.58 6.161e-11
RS4399 240.75 28.75 1.675e-10
RS4400 242.10 29.01 1.928e-10
RS4401 240.52 29.09 2.207e-10
RS4402 282.57 77.89 1.203e-08
RS4403 282.63 77.48 4.584e-10
RS4404 283.06 78.07 1.670e-10
RS4405 282.44 77.95 6.496e-10
RS4406 282.25 77.55 2.096e-10
RS4407 282.79 78.37 2.455e-10
RS4408 322.46 113.18 2.717e-11
RS4409 251.82 117.98 2.529e-09
RS4410 251.88 117.96 1.046e-11
RS4411 251.92 117.89 1.532e-11
RS4412 251.75 117.96 1.304e-11
RS4413 251.79 118.03 1.594e-11
RS4414 251.83 117.93 1.248e-11
RS4415 251.84 118.08 1.079e-11
RS4416 251.89 118.10 1.744e-11
RS4417 251.78 118.06 1.116e-11
RS4418 251.74 118.07 1.370e-11
RS4419 251.71 117.99 1.101e-11
RS4420 341.89 23.20 2.944e-11
RS4421 342.01 23.19 1.679e-11
RS4422 245.48 136.86 1.734e-09
RS4423 245.62 136.87 1.353e-11
RS4424 245.55 136.75 1.249e-11
RS4425 245.62 136.80 1.910e-11
RS4426 245.62 136.96 5.143e-12
RS4427 245.64 136.89 1.010e-11
RS4428 245.44 137.03 2.762e-11
RS4429 245.64 137.00 2.910e-11
RS4430 245.52 136.98 3.254e-11
RS4431 201.00 139.94 4.729e-08
RS4432 200.72 139.55 5.140e-10
RS4433 201.96 140.07 1.738e-10
RS4434 200.09 140.03 1.067e-10
RS4435 199.64 140.06 1.063e-10
RS4436 201.23 139.64 1.030e-10
RS4437 200.31 140.08 1.040e-10
RS4438 201.94 140.18 2.909e-10
RS4439 200.49 139.59 5.250e-10
RS4440 199.87 139.57 2.764e-10
RS4441 81.53 27.44 2.137e-09
RS4442 173.79 149.52 4.713e-10
RS4443 214.89 132.94 9.702e-09
RS4444 215.16 133.30 1.091e-10
RS4445 215.26 132.81 7.574e-11
RS4446 214.78 132.69 3.090e-11
RS4447 215.00 133.17 4.397e-11
RS4448 215.23 133.27 1.936e-10
RS4449 215.23 133.29 6.405e-11
RS4450 214.76 133.06 4.159e-11
RS4451 215.38 132.98 1.396e-10
RS4452 78.80 99.27 9.750e-11
RS4453 20.76 89.00 1.081e-09
RS4454 20.95 89.01 9.735e-11
RS4455 20.75 89.26 9.242e-11
RS4456 20.59 88.85 2.882e-11
RS4457 20.73 89.29 8.310e-11
RS4458 349.91 32.32 1.055e-10
RS4459 115.60 83.61 2.927e-08
RS4460 115.93 82.92 1.614e-09
RS4461 115.27 82.93 1.721e-09
RS4462 115.88 84.01 2.205e-09
RS4463 115.35 84.09 1.217e-09
RS4464 359.94 68.05 7.440e-11
RS4465 359.79 68.07 1.235e-09
RS4466 359.82 67.94 1.854e-09
RS4467 275.36 110.63 5.935e-08
RS4468 274.59 110.36 1.567e-10
RS4469 276.52 110.75 7.735e-10
RS4470 276.27 110.06 4.551e-10
RS4471 275.88 111.38 2.580e-10
RS4472 275.27 111.12 3.267e-10
RS4473 276.07 109.54 5.421e-09
RS4474 274.10 111.07 3.284e-10
RS4475 276.19 109.65 1.831e-10
RS4476 274.45 110.24 7.317e-10
RS4477 275.40 109.50 1.378e-10
RS4478 275.56 110.85 1.052e-10
RS4479 274.70 111.67 2.904e-09
RS4480 276.66 110.73 4.078e-10
RS4481 274.82 109.11 5.419e-10
RS4482 273.72 110.39 1.821e-10
RS4483 275.00 111.69 5.669e-10
RS4484 275.81 112.08 3.464e-10
RS4485 274.39 111.19 3.643e-10
RS4486 100.17 120.49 6.232e-11
RS4487 239.18 69.68 3.418e-08
RS4488 239.62 68.78 6.436e-10
RS4489 239.63 70.22 5.912e-10
RS4490 238.71 70.13 1.042e-09
RS4491 238.62 70.17 2.035e-09
RS4492 239.57 69.20 5.472e-10
RS4493 240.06 69.15 9.431e-10
RS4494 239.19 70.23 1.498e-09
RS4495 204.47 82.97 1.187e-08
RS4496 204.39 82.77 1.410e-10
RS4497 205.05 82.67 4.888e-11
RS4498 204.66 83.33 1.732e-10
RS4499 204.27 83.16 2.419e-09
RS4500 204.93 83.04 5.394e-11
RS4501 204.83 83.17 6.908e-11
RS4502 204.86 82.88 7.374e-11
RS4503 203.94 82.81 8.333e-11
RS4504 204.13 83.30 7.432e-11
RS4505 204.41 82.99 1.137e-10
RS4506 204.02 82.82 7.446e-11
RS4507 301.53 66.41 2.049e-09
RS4508 301.50 66.30 2.741e-10
RS4509 301.30 66.38 1.681e-10
RS4510 301.77 66.24 1.557e-10
RS4511 301.65 66.18 1.073e-10
RS4512 66.14 40.56 6.095e-11
RS4513 66.07 40.48 3.579e-11
RS4514 65.97 40.69 5.492e-11
RS4515 65.88 40.50 4.689e-10
RS4516 25.99 72.70 2.419e-10
RS4517 25.81 72.60 7.058e-11
RS4518 25.93 72.65 2.134e-10
RS4519 164.81 88.04 4.098e-09
RS4520 165.05 87.81 9.950e-11
RS4521 164.98 88.16 9.299e-11
RS4522 164.48 87.86 1.161e-10
RS4523 164.95 87.93 1.529e-10
RS4524 164.56 88.19 1.303e-10
RS4525 164.90 88.25 2.011e-10
RS4526 212.78 141.25 2.065e-09
RS4527 212.72 141.54 1.544e-11
RS4528 212.73 141.38 1.453e-11
RS4529 212.81 141.41 1.576e-11
RS4530 213.15 141.21 1.080e-11
